Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
02-08-2008,18,nr,nr,nr,nr,1.6,2.4,nr,nr,2.2,nr,nr,nr,nr,nr,nr,nr,3,nr,2.5,2.4,nr,nr,nr,nr,2.8,4.5,nr,2.3,nr,1.4,nr,nr,0.1,2.7,
02-08-2008,19,nr,nr,nr,nr,1,0.7,nr,nr,3.8,nr,nr,nr,nr,nr,nr,nr,1.2,nr,2.6,2.1,2.7,nr,nr,nr,2.2,1.8,nr,2.1,nr,1.7,nr,nr,1.4,2.6,
02-08-2008,20,nr,nr,nr,nr,1.2,0.6,nr,nr,3.9,nr,nr,nr,nr,nr,nr,nr,1.8,nr,1.2,1.8,2.2,nr,nr,nr,1.7,4,nr,2.3,nr,0.9,nr,nr,2.8,2.5,
02-08-2008,21,nr,nr,nr,nr,0.7,0.6,nr,nr,2.7,nr,nr,nr,nr,nr,nr,nr,1.4,nr,1.2,1.8,3.7,nr,nr,nr,2.5,4.4,nr,3,nr,1.7,nr,nr,2.5,2.7,
02-08-2008,22,nr,nr,nr,nr,1,1,nr,nr,3.3,nr,nr,nr,nr,nr,nr,nr,1.7,nr,1.8,2.1,3.4,nr,nr,nr,2.4,3.5,nr,3.3,nr,1.2,nr,nr,1.5,nr,
02-08-2008,23,nr,nr,nr,nr,1,0.8,nr,nr,3.4,nr,nr,nr,nr,nr,nr,nr,1.6,nr,2.4,2.3,3.2,nr,nr,nr,3,1.1,nr,2.8,nr,1.6,nr,nr,1.7,2.6,
02-08-2008,24,nr,nr,nr,nr,0.8,0.6,nr,nr,2.9,nr,nr,nr,nr,nr,nr,nr,1.3,nr,0.4,1.7,2,nr,nr,nr,1.8,2.6,nr,2.2,nr,0.9,nr,nr,nr,1.9,
03-08-2008,1,nr,nr,nr,nr,1,0.8,nr,nr,1.5,nr,nr,nr,nr,nr,nr,nr,1.9,nr,1,1.4,2.5,nr,nr,nr,1.7,3.9,nr,1.9,nr,0.9,nr,nr,1.3,1.3,
03-08-2008,2,nr,nr,nr,nr,0.3,1.2,nr,nr,1.3,nr,nr,nr,nr,nr,nr,nr,1.9,nr,0.8,1.2,2.2,nr,nr,nr,1.7,3.4,nr,2.1,nr,0.8,nr,nr,1.5,0.9,
03-08-2008,3,nr,nr,nr,nr,0.7,1.5,nr,nr,1.3,nr,nr,nr,nr,nr,nr,nr,2,nr,0.7,1.2,2,nr,nr,nr,1.6,2.4,nr,2.3,nr,0.8,nr,nr,1.5,0.7,
03-08-2008,4,nr,nr,nr,nr,0.6,1.2,nr,nr,1.1,nr,nr,nr,nr,nr,nr,nr,1.6,nr,1,1.4,1.5,nr,nr,nr,1.3,1.8,nr,2.2,nr,0.6,nr,nr,0.9,0.8,
03-08-2008,5,nr,nr,nr,nr,1.1,0.8,nr,nr,0.7,nr,nr,nr,nr,nr,nr,nr,1.4,nr,0.6,0.6,1.8,nr,nr,nr,1.2,1.7,nr,2.1,nr,0.1,nr,nr,1,0.9,
03-08-2008,6,nr,nr,nr,nr,1,0.5,nr,nr,0.7,nr,nr,nr,nr,nr,nr,nr,1.4,nr,0.8,0.4,0.2,nr,nr,nr,1.1,1.8,nr,1.5,nr,nr,nr,nr,1,1.1,
03-08-2008,7,nr,nr,nr,nr,0.4,0.4,nr,nr,0.5,nr,nr,nr,nr,nr,nr,nr,1.2,nr,0.6,0.5,0.4,nr,nr,nr,0.8,2.3,nr,1.2,nr,nr,nr,nr,0.2,1.1,
03-08-2008,8,nr,nr,nr,nr,0.2,0.9,nr,nr,1.2,nr,nr,nr,nr,nr,nr,nr,1.6,nr,0.5,1,0.5,nr,nr,nr,1.4,1.2,nr,1.9,nr,nr,nr,nr,1.2,0.3,
03-08-2008,9,nr,nr,nr,nr,1,1.6,nr,nr,0.5,nr,nr,nr,nr,nr,nr,nr,0.8,nr,0.7,0.3,1.8,nr,nr,nr,0.9,1,nr,2,nr,0.9,nr,nr,2.2,1.5,
03-08-2008,10,nr,nr,nr,nr,1.3,1.3,nr,nr,2.2,nr,nr,nr,nr,nr,nr,nr,0.7,nr,1.2,1.3,2,nr,nr,nr,1,1.5,nr,2,nr,1.4,nr,nr,0.9,2.1,
03-08-2008,11,nr,nr,nr,nr,1.6,0.9,nr,nr,2.8,nr,nr,nr,nr,nr,nr,nr,0.3,nr,1.3,1.6,0.2,nr,nr,nr,1.5,1.8,nr,1.2,nr,0.9,nr,nr,0.9,0.5,
03-08-2008,12,nr,nr,nr,nr,0.8,1,nr,nr,2.1,nr,nr,nr,nr,nr,nr,nr,1,nr,1.1,0.8,0.5,nr,nr,nr,1.7,0.9,nr,1.2,nr,0.4,nr,nr,1,0.3,
03-08-2008,13,nr,nr,nr,nr,0.7,1.5,nr,nr,1.1,nr,nr,nr,nr,nr,nr,nr,1.5,nr,0.7,0.7,1.3,nr,nr,nr,1.6,2.4,nr,1.6,nr,1.6,nr,nr,1.2,1.7,
03-08-2008,14,nr,nr,nr,nr,1.4,0.6,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,0.8,nr,1.9,1.5,1.3,nr,nr,nr,2.3,2,nr,1.6,nr,1.7,nr,nr,2.4,1.1,
03-08-2008,15,nr,nr,nr,nr,1.3,1.3,nr,nr,2.3,nr,nr,nr,nr,nr,nr,nr,0.3,nr,1.6,1.5,1.9,nr,nr,nr,1,1.8,nr,0.5,nr,1.4,nr,nr,2.5,1.8,
03-08-2008,16,nr,nr,nr,nr,1.4,0.2,nr,nr,1.3,nr,nr,nr,nr,nr,nr,nr,1.1,nr,0.5,0.8,1.2,nr,nr,nr,1.9,1.2,nr,0.3,nr,0.7,nr,nr,5.1,1.4,
03-08-2008,17,nr,nr,nr,nr,0.4,1.2,nr,nr,1.5,nr,nr,nr,nr,nr,nr,nr,0.8,nr,1.8,0.2,4.5,nr,nr,nr,1.4,0.9,nr,2.7,nr,0.8,nr,nr,4.4,3.5,
03-08-2008,18,nr,nr,nr,nr,1.7,0.3,nr,nr,4.4,nr,nr,nr,nr,nr,nr,nr,1.9,nr,3.3,3.3,3.1,nr,nr,nr,2.6,1.4,nr,2.9,nr,2.2,nr,nr,3.3,2.3,
03-08-2008,19,nr,nr,nr,nr,1.3,0.6,nr,nr,3.5,nr,nr,nr,nr,nr,nr,nr,2.5,nr,2.2,2.1,3.3,nr,nr,nr,2.8,5.3,nr,2.5,nr,3,nr,nr,2.6,2.4,
03-08-2008,20,nr,nr,nr,nr,1.4,0.4,nr,nr,2.1,nr,nr,nr,nr,nr,nr,nr,2.5,nr,2.2,2.2,4.2,nr,nr,nr,2.2,4.8,nr,nr,nr,2.5,nr,nr,3.2,2.6,
03-08-2008,21,nr,nr,nr,nr,1.1,0.6,nr,nr,1.9,nr,nr,nr,nr,nr,nr,nr,2.3,nr,1.8,1.8,3.1,nr,nr,nr,1.6,4.3,nr,nr,nr,1.6,nr,nr,2.2,1.7,
03-08-2008,22,nr,nr,nr,nr,1.3,0.8,nr,nr,1.1,nr,nr,nr,nr,nr,nr,nr,2.1,nr,0.9,1,2.2,nr,nr,nr,1.7,3.3,nr,nr,nr,1.3,nr,nr,1.4,0.8,
03-08-2008,23,nr,nr,nr,nr,1,1.2,nr,nr,1.8,nr,nr,nr,nr,nr,nr,nr,1.8,nr,1.4,1.4,2.7,nr,nr,nr,1.5,1.6,nr,2,nr,0.9,nr,nr,1.8,0.7,
03-08-2008,24,nr,nr,nr,nr,0.7,0.3,nr,nr,0.4,nr,nr,nr,nr,nr,nr,nr,2.2,nr,1.1,1.3,2.8,nr,nr,nr,1.4,1.7,nr,1.8,nr,1.3,nr,nr,1.8,0.4,
04-08-2008,1,nr,nr,nr,nr,0.9,0.7,nr,nr,0.5,nr,nr,nr,nr,nr,nr,nr,1.3,nr,1.1,1,2.4,nr,nr,nr,1.2,2.1,nr,2,nr,0.6,nr,nr,1.5,0.8,
04-08-2008,2,nr,nr,nr,nr,0.9,0.2,nr,nr,0.6,nr,nr,nr,nr,nr,nr,nr,1.5,nr,0.5,0.6,2.6,nr,nr,nr,1.2,2,nr,1.9,nr,1.2,nr,nr,1.3,0.9,
04-08-2008,3,nr,nr,nr,nr,0.7,0.3,nr,nr,0.5,nr,nr,nr,nr,nr,nr,nr,1.3,nr,0.2,0.4,2.4,nr,nr,nr,1.3,1.7,nr,2.1,nr,1.1,nr,nr,1.7,0.7,
04-08-2008,4,nr,nr,nr,nr,1,0.8,nr,nr,1.2,nr,nr,nr,nr,nr,nr,nr,1.3,nr,1.6,1.2,2.9,nr,nr,nr,1.8,1.5,nr,2.5,nr,0.6,nr,nr,1.9,1,
04-08-2008,5,nr,nr,nr,nr,1.2,1,nr,nr,2.8,nr,nr,nr,nr,nr,nr,nr,1.4,nr,1.9,1.6,2.3,nr,nr,nr,2,1.4,nr,2.6,nr,1,nr,nr,1.4,1.3,
04-08-2008,6,nr,nr,nr,nr,1.3,0.3,nr,nr,2.3,nr,nr,nr,nr,nr,nr,nr,1.7,nr,1.5,1.4,2.4,nr,nr,nr,1.7,0.2,nr,1.8,nr,1,nr,nr,1.4,0.6,
04-08-2008,7,nr,nr,nr,nr,0.9,0.8,nr,nr,1.1,nr,nr,nr,nr,nr,nr,nr,1.6,nr,0.8,0.8,2.9,nr,nr,nr,1.5,1.5,nr,2.1,nr,0.3,nr,nr,1.3,1,
04-08-2008,8,nr,nr,nr,nr,1,0.9,nr,nr,1.4,nr,nr,nr,nr,nr,nr,nr,1.4,nr,1.7,1.2,2.6,nr,nr,nr,1.7,1.5,nr,2.1,nr,0.5,nr,nr,1.4,0.9,
04-08-2008,9,nr,nr,nr,nr,1.4,1.1,nr,nr,1.3,nr,nr,nr,nr,nr,nr,nr,0.8,nr,1.1,1,2.1,nr,nr,nr,1.5,0.9,nr,2,nr,0.7,nr,nr,0.8,0.7,
04-08-2008,10,nr,nr,nr,nr,0.7,nr,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,0.3,nr,1.9,1.2,1.8,nr,nr,nr,1.3,1.5,nr,2,nr,1.4,nr,nr,1.1,0.7,
04-08-2008,11,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0.1,nr,1.7,1.2,1.5,nr,nr,nr,1.6,1.7,nr,2.6,nr,1.5,nr,nr,1.1,1.4,
04-08-2008,12,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,nr,1.5,1.6,1.8,nr,nr,nr,1.5,1.7,nr,2.2,nr,1.6,nr,nr,1.5,0.8,
04-08-2008,13,nr,nr,nr,nr,1.6,1.4,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.4,nr,1.2,1.6,1.9,nr,nr,nr,2.3,2.2,nr,2.7,nr,1.4,nr,nr,2.2,1.4,
04-08-2008,14,nr,nr,nr,nr,1.4,1.3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.8,nr,1.6,2,2.3,nr,nr,nr,2.1,2.5,nr,2.5,nr,1.8,nr,nr,1.9,1.9,
04-08-2008,15,nr,nr,nr,nr,1.7,1.9,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.4,nr,1.8,1.7,1.8,nr,nr,nr,1.8,2.1,nr,1.7,nr,1.6,nr,nr,1.9,1.9,
04-08-2008,16,nr,nr,nr,nr,1.6,1.7,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.2,nr,1.8,1.9,2.6,nr,nr,nr,0.8,1.2,nr,1.9,nr,1.7,nr,nr,2.2,2.6,
04-08-2008,17,nr,nr,nr,nr,1.8,4.3,nr,nr,3,nr,nr,nr,nr,nr,nr,nr,1.9,nr,2.1,1.9,4.9,nr,nr,nr,3.2,1.6,nr,4.3,nr,1.5,nr,nr,3.1,4.1,
04-08-2008,18,nr,nr,nr,nr,2.4,3.5,nr,nr,5.1,nr,nr,nr,nr,nr,nr,nr,4,nr,3.9,4.3,5.3,nr,nr,nr,4.3,3.2,nr,4.4,nr,2.4,nr,nr,3.1,4,
04-08-2008,19,nr,nr,nr,nr,1.9,3.5,nr,nr,4.6,nr,nr,nr,nr,nr,nr,nr,3.2,nr,2.3,3.2,3.9,nr,nr,nr,3.1,1.4,nr,3.8,nr,1.6,nr,nr,3,4,
04-08-2008,20,nr,nr,nr,nr,1.1,4.9,nr,nr,2.5,nr,nr,nr,nr,nr,nr,nr,2.9,nr,3.3,1.5,3.4,nr,nr,nr,1.9,4.7,nr,2.4,nr,3.5,nr,nr,2.6,2.9,
04-08-2008,21,nr,nr,nr,nr,1.1,3,nr,nr,0.2,nr,nr,nr,nr,nr,nr,nr,1.1,nr,2.3,1.6,3.9,nr,nr,nr,0.7,5.2,nr,1.8,nr,2.3,nr,nr,2.9,2.2,
04-08-2008,22,nr,nr,nr,nr,1.3,0.2,nr,nr,2,nr,nr,nr,nr,nr,nr,nr,2,nr,2,1.4,4.2,nr,nr,nr,2.1,5.2,nr,2.8,nr,2.7,nr,nr,2.5,2.4,
04-08-2008,23,nr,nr,nr,nr,1.8,1.1,nr,nr,2.5,nr,nr,nr,nr,nr,nr,nr,1.9,nr,2.1,2.1,3.9,nr,nr,nr,2.9,2.5,nr,2.9,nr,2,nr,nr,2,3,
04-08-2008,24,nr,nr,nr,nr,0.8,1.2,nr,nr,1.7,nr,nr,nr,nr,nr,nr,nr,1.6,nr,1.5,1.7,3.8,nr,nr,nr,3,2.7,nr,3.4,nr,2.3,nr,nr,2.2,2.9,
05-08-2008,1,nr,nr,nr,nr,1,1.9,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,1.8,nr,1.8,1.3,3.5,nr,nr,nr,2.4,4.1,nr,2.7,nr,2.4,nr,nr,1.3,1.9,
05-08-2008,2,nr,nr,nr,nr,1.1,2.3,nr,nr,1.4,nr,nr,nr,nr,nr,nr,nr,1.9,nr,1,1.5,2.8,nr,nr,nr,2.8,2.6,nr,2.9,nr,1.4,nr,nr,1.1,1.4,
05-08-2008,3,nr,nr,nr,nr,1.2,2.4,nr,nr,2.2,nr,nr,nr,nr,nr,nr,nr,2.2,nr,1.8,1.7,2.4,nr,nr,nr,2.1,1.5,nr,2.2,nr,0.9,nr,nr,1.2,1.1,
05-08-2008,4,nr,nr,nr,nr,1,1.4,nr,nr,0.8,nr,nr,nr,nr,nr,nr,nr,1.9,nr,0.9,0.8,2.1,nr,nr,nr,1.4,0.6,nr,2,nr,0.6,nr,nr,1.2,0.9,
05-08-2008,5,nr,nr,nr,nr,0.9,1.3,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,1.3,nr,0.3,0.6,1.7,nr,nr,nr,0.9,1,nr,1.6,nr,1,nr,nr,1,1.3,
05-08-2008,6,nr,nr,nr,nr,0.7,0.3,nr,nr,0.7,nr,nr,nr,nr,nr,nr,nr,0.9,nr,1,0.8,1.6,nr,nr,nr,1.1,0.4,nr,1.3,nr,1.2,nr,nr,0.7,1.3,
05-08-2008,7,nr,nr,nr,nr,0.5,0.9,nr,nr,0.9,nr,nr,nr,nr,nr,nr,nr,0.7,nr,0.1,0.4,1.7,nr,nr,nr,1.3,0.8,nr,1.6,nr,1.8,nr,nr,1.2,1.2,
05-08-2008,8,nr,nr,nr,nr,0.2,0.8,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,0.7,nr,0.8,0.8,2.1,nr,nr,nr,1.2,1,nr,2.1,nr,1,nr,nr,1.5,0.7,
05-08-2008,9,nr,nr,nr,nr,0.9,1,nr,nr,1.5,nr,nr,nr,nr,nr,nr,nr,1.1,nr,nr,1.6,1.3,nr,nr,nr,1.8,1.3,nr,2.2,nr,0.5,nr,nr,1.4,0.7,
05-08-2008,10,nr,nr,nr,nr,1,1.7,nr,nr,1.4,nr,nr,nr,nr,nr,nr,nr,1.6,nr,nr,1.5,2.1,nr,nr,nr,1.9,2.1,nr,1.7,nr,0.7,nr,nr,1.3,0.4,
05-08-2008,11,nr,nr,nr,nr,0.8,1.9,nr,nr,1.2,nr,nr,nr,nr,nr,nr,nr,0.9,nr,nr,1,2,nr,nr,nr,1.1,2.6,nr,2.3,nr,0.6,nr,nr,1,1.3,
05-08-2008,12,nr,nr,nr,nr,0.5,1.5,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,0.9,nr,0.6,0.3,1.8,nr,nr,nr,1.1,2.1,nr,2,nr,0.9,nr,nr,0.6,1.2,
05-08-2008,13,nr,nr,nr,nr,0.6,1.4,nr,nr,1.8,nr,1.4,nr,nr,nr,nr,nr,1.5,nr,0.5,0.7,1.3,nr,nr,nr,1.2,1.7,nr,1.9,nr,1.2,nr,nr,1.3,1.4,
05-08-2008,14,nr,nr,nr,nr,0.6,1.5,nr,nr,2,nr,1.8,nr,nr,nr,nr,nr,1.1,nr,1.4,0.8,1.3,nr,nr,nr,1.2,1.3,nr,1,nr,1,nr,nr,1.5,0.4,
05-08-2008,15,nr,nr,nr,nr,0.7,1.9,nr,nr,2.7,nr,2.2,nr,nr,nr,nr,nr,1.4,nr,1.1,1.6,1.9,nr,nr,nr,1.7,1.7,nr,1.9,nr,0.7,nr,nr,2,1.9,
